source,author,title,description,url,urlToImage,publishedAt,content
"{'id': None, 'name': 'Tistory.com'}",T.B,"에마뉘엘 마크롱, 윤상납 친구 됐다.","‘When power shifts, so does the money’: mega-donors fill Labour’s coffers https://t.co/WXJfF0OhV1— The Guardian (@guardian) July 2, 2024 Jeffrey Donaldson, a senior UK lawmaker until just a few months ago, and his wife Eleanor Donaldson, will face trial on se…",https://ryueyes11.tistory.com/510769,https://img1.daumcdn.net/thumb/R800x0/?scode=mtistory2&fname=https%3A%2F%2Fblog.kakaocdn.net%2Fdn%2FbE8F8l%2FbtsIlBEc124%2FtVyDsw5GcCCiWV89kc67Hk%2Fimg.jpg,2024-07-03 20:32:56+00:00,"‘When power shifts, so does the money’: mega-donors fill Labour’s coffers https://t.co/WXJfF0OhV1
— The Guardian (@guardian) July 2, 2024
Jeffrey Donaldson, a senior UK lawmaker until just a few mo… [+5592 chars]"
"{'id': None, 'name': 'ETF Daily News'}",MarketBeat News,"Silverlake Wealth Management LLC Sells 223 Shares of Tesla, Inc. (NASDAQ:TSLA)","Silverlake Wealth Management LLC lowered its stake in shares of Tesla, Inc. (NASDAQ:TSLA – Free Report) by 8.8% during the 1st quarter, according to the company in its most recent filing with the SEC. The fund owned 2,299 shares of the electric vehicle produc…",https://www.etfdailynews.com/2024/07/03/silverlake-wealth-management-llc-sells-223-shares-of-tesla-inc-nasdaqtsla/,https://www.americanbankingnews.com/wp-content/timthumb/timthumb.php?src=https://www.marketbeat.com/logos/tesla-inc-logo-1200x675.png?v=20221020135629&w=240&h=240&zc=2,2024-07-03 20:28:42+00:00,"Silverlake Wealth Management LLC lowered its stake in shares of Tesla, Inc. (NASDAQ:TSLA – Free Report) by 8.8% during the 1st quarter, according to the company in its most recent filing with the SEC… [+5530 chars]"
"{'id': None, 'name': 'Biztoc.com'}",finance.yahoo.com,Tesla And BYD Join The Good EV News Wave,"On Tuesday, Tesla Inc (NASDAQ: TSLA) disclosed its second-quarter EV production and delivery figures and it topped Wall Street estimates with both as its deliveries fell less than expected. Still, the second quarter marked the first time the all-electric king…",https://biztoc.com/x/d950a00e9c8fcc2e,https://biztoc.com/cdn/d950a00e9c8fcc2e_s.webp,2024-07-03 20:04:55+00:00,"On Tuesday, Tesla Inc (NASDAQ: TSLA) disclosed its second-quarter EV production and delivery figures and it topped Wall Street estimates with both as its deliveries fell less than expected. Still, th… [+143 chars]"
"{'id': None, 'name': 'Investopedia'}",Michael Bromberg,S&P 500 Gains and Losses Today: Paramount Pops on Reports of Resuscitated Skydance Deal,"The S&P 500 advanced 0.5% on Wednesday, July 3, 2024, reaching its second straight record close in a shortened trading session ahead of Independence Day.",https://www.investopedia.com/s-and-p-500-gains-and-losses-today-tesla-walgreens-first-solar-8673392,https://www.investopedia.com/thmb/Q8CMobQkBggLHNAwo72qFYlch9U=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc()/INV_ParamountBuilding_GettyImages-1247972540-fdb652682100432aa12641fe7c460c90.jpg,2024-07-03 20:02:26+00:00,"<ul><li>The S&amp;P 500 rose 0.5% on Wednesday, July 3, 2024, reaching a second straight record close in a shortened trading session ahead of Independence Day.</li><li>Paramount Global shares soared … [+3571 chars]"
"{'id': None, 'name': 'Biztoc.com'}",finance.yahoo.com,"Ford, Tesla report EV sales boost: Could EV demand rebound?","reported a 61% year-over-year increase in its second quarter electric vehicle sales, following EV giant Tesla's (TSLA) report of a higher-than-expected increase in second quarter vehicle deliveries. In response, Wedbush analyst Dan Ives raised his price targe…",https://biztoc.com/x/3f21a62f24b9feda,https://biztoc.com/cdn/3f21a62f24b9feda_s.webp,2024-07-03 19:32:49+00:00,"reported a 61% year-over-year increase in its second quarter electric vehicle sales, following EV giant Tesla's (TSLA) report of a higher-than-expected increase in second quarter vehicle deliveries. … [+136 chars]"
"{'id': None, 'name': 'Biztoc.com'}",fool.com,Why Tesla Kept Rallying Today,"Tesla (TSLA 6.54%) shares have closed higher for six straight days, and a seventh looks likely after today's market closes. The rally has boosted shares of the electric vehicle (EV) leader by almost 40% in just the last month. Shares were higher again today b…",https://biztoc.com/x/65993456a5917cd9,https://biztoc.com/cdn/65993456a5917cd9_s.webp,2024-07-03 18:48:52+00:00,"Tesla (TSLA 6.54%) shares have closed higher for six straight days, and a seventh looks likely after today's market closes. The rally has boosted shares of the electric vehicle (EV) leader by almost … [+133 chars]"
"{'id': None, 'name': 'Investopedia'}",Bill McColl,"Ford Reports Solid Hybrid, EV Sales Growth","Ford followed General Motors in reporting strong quarterly sales of pickup trucks and ""green"" vehicles.",https://www.investopedia.com/ford-is-the-latest-carmaker-to-report-solid-green-vehicle-sales-8673426,https://www.investopedia.com/thmb/s0hAvsbNioS35TaV0ZL__p3zkTo=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc()/INV_Ford_CarLot_GettyImages-2158055960-419929a83c124421a388c0957701764f.jpg,2024-07-03 18:48:33+00:00,"<ul><li>Ford followed General Motors in reporting strong quarterly sales growth in electric and hybrid vehicles. Hybrid vehicle sales rose to a quarterly record, while EV sales jumped 61%.</li><li>Pu… [+1437 chars]"
"{'id': None, 'name': 'Investopedia'}",Aaron McDade,Tesla Approaches Highest Share Price of 2024 as Analysts Raise Price Targets,Tesla shares surged again Wednesday as analysts raised price targets for the stock after second-quarter deliveries beat expectations.,https://www.investopedia.com/tesla-approaches-highest-share-price-of-2024-amid-ev-rally-8673330,https://www.investopedia.com/thmb/xABqKofsVFcWN0ktnA1fhpVBoko=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc()/GettyImages-1494887228-04a70fb0f12d4245b6b371c1c8feca63.jpg,2024-07-03 17:55:55+00:00,<ul><li>Tesla shares surged again Wednesday as analysts raised price targets for the stock after second-quarter deliveries beat expectations.</li><li>Tesla shares are approaching their highest point … [+2207 chars]
"{'id': None, 'name': 'Macdailynews.com'}",MacDailyNews,Apple shares hit new all-time intraday and closing highs,"In Nasdaq trading today, shares of Apple Inc. rose to hit new all-time intraday and closing highs. Apple’s all-time intraday high was set on…
The post Apple shares hit new all-time intraday and closing highs appeared first on MacDailyNews.",https://macdailynews.com/2024/07/03/apple-shares-hit-new-all-time-intraday-and-closing-highs-81/,https://149359564.v2.pressablecdn.com/wp-content/uploads/2021/11/211111_apple_logo.png,2024-07-03 17:40:29+00:00,"In Nasdaq trading today, shares of Apple Inc. (AAPL) rose $1.28, or 0.58%, to $221.55, a new all-time closing high. Today’s intraday high was $220.38, also an all-time high for Apple stock.
Apples 5… [+1588 chars]"
"{'id': None, 'name': 'Investopedia'}",Andrew Kessel,Retail Investors Are Dialing Back Buying Ahead of Earnings Season,"Retail traders haven’t been upping their investments ahead of the coming earnings season, according to a Vanda Research report.",https://www.investopedia.com/retail-investors-buying-less-ahead-of-earnings-tesla-nvidia-nike-8673346,https://www.investopedia.com/thmb/1dMCVW7R5GY79LSxn1D1BJDvHhk=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc()/GettyImages-2160458891-91b3957fce3d4c11aae9da0f06fd8011.jpg,2024-07-03 17:15:51+00:00,"<ul><li>Retail investors are hesitant to buy stocks ahead of earnings season this quarter, a Vanda Research report found.</li><li>Enthusiasm for shares of Nvidia may have cooled, with the stock's cli… [+2431 chars]"
"{'id': None, 'name': 'Yahoo Entertainment'}",Ines Ferré,"Tesla stock pops 6%, extends rally as 'Mojo back for Musk' after latest delivery data",A surprisingly strong second quarter deliveries figure was boosting Tesla stock for a second day on Wednesday as shares continue their rally over the last...,https://finance.yahoo.com/news/tesla-stock-pops-6-extends-rally-as-mojo-back-for-musk-after-latest-delivery-data-152149232.html,https://s.yimg.com/ny/api/res/1.2/GXZ7p1P20UnrjphJ84uVzA--/YXBwaWQ9aGlnaGxhbmRlcjt3PTEyMDA7aD04MDA-/https://s.yimg.com/os/creatr-uploaded-images/2024-07/50a93a70-387d-11ef-bac7-3b6c341698de,2024-07-03 17:10:30+00:00,"Tesla stock (TSLA) extended gains on Wednesday, rising more than 6% after jumping 10% on Tuesday as Wall Street weighed in on the electric carmaker's quarterly vehicle delivery results that topped ex… [+3152 chars]"
"{'id': None, 'name': 'ETF Daily News'}",MarketBeat News,Tesla (NASDAQ:TSLA) Price Target Increased to $300.00 by Analysts at Wedbush,"Tesla (NASDAQ:TSLA – Get Free Report) had its target price raised by investment analysts at Wedbush from $275.00 to $300.00 in a note issued to investors on Wednesday, Benzinga reports. The brokerage presently has an “outperform” rating on the electric vehicl…",https://www.etfdailynews.com/2024/07/03/tesla-nasdaqtsla-price-target-increased-to-300-00-by-analysts-at-wedbush/,https://www.americanbankingnews.com/wp-content/timthumb/timthumb.php?src=https://www.marketbeat.com/logos/tesla-inc-logo-1200x675.png?v=20221020135629&w=240&h=240&zc=2,2024-07-03 17:04:43+00:00,"Tesla (NASDAQ:TSLA – Get Free Report) had its target price raised by investment analysts at Wedbush from $275.00 to $300.00 in a note issued to investors on Wednesday, Benzinga reports. The brokerage… [+5859 chars]"
"{'id': None, 'name': 'ETF Daily News'}",MarketBeat News,Tesla (NASDAQ:TSLA) Earns Hold Rating from Truist Financial,"Tesla (NASDAQ:TSLA – Get Free Report)‘s stock had its “hold” rating reissued by equities research analysts at Truist Financial in a note issued to investors on Wednesday, Benzinga reports. They presently have a $162.00 target price on the electric vehicle pro…",https://www.etfdailynews.com/2024/07/03/tesla-nasdaqtsla-earns-hold-rating-from-truist-financial/,https://www.americanbankingnews.com/wp-content/timthumb/timthumb.php?src=https://www.marketbeat.com/logos/tesla-inc-logo-1200x675.png?v=20221020135629&w=240&h=240&zc=2,2024-07-03 17:04:43+00:00,"Tesla (NASDAQ:TSLA – Get Free Report)‘s stock had its “hold” rating reissued by equities research analysts at Truist Financial in a note issued to investors on Wednesday, Benzinga reports. They prese… [+5437 chars]"
"{'id': None, 'name': 'Biztoc.com'}",finance.yahoo.com,"Tesla closes above $200, stock volatility dips: Trading takeaways","As the S&P 500 and Nasdaq closed at record highs in Tuesday's session, Jared Blikre breaks down his biggest takeaways from the trading day.
Shares of Tesla (TSLA) closed above $200 as the company's earnings are on deck. Market concentration has topped the 192…",https://biztoc.com/x/7bf2d44fd3251dcc,https://biztoc.com/cdn/7bf2d44fd3251dcc_s.webp,2024-07-03 16:59:56+00:00,"As the S&amp;P 500 and Nasdaq closed at record highs in Tuesday's session, Jared Blikre breaks down his biggest takeaways from the trading day.Shares of Tesla (TSLA) closed above $200 as the company'… [+146 chars]"
"{'id': None, 'name': 'Investopedia'}",Bill McColl,"Top Stock Movers Now: Tesla, Paramount Global, Biogen, and More","U.S. equities were mixed at midday Wednesday, July 3, 2024 just ahead of the close of a holiday-shortened session after a report showed private sector job creation slowed in June.",https://www.investopedia.com/top-stock-movers-now-paramount-global-tesla-biogen-and-more-8673357,https://www.investopedia.com/thmb/BcBnzbw14io9J4FQk-yVBx6Bm3U=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc()/GettyImages-2158062641-d9ea2a5f407f423cb74888be111c5d33.jpg,2024-07-03 16:37:48+00:00,"<ul><li>U.S. equities were mixed at midday Wednesday, July 3, 2024 just ahead of the close of a holiday-shortened session after a report showed private sector job creation slowed in June. </li><li>Pa… [+1481 chars]"
"{'id': None, 'name': 'ETF Daily News'}",MarketBeat News,Tesla (NASDAQ:TSLA) Stock Price Up 6.5%,"Tesla, Inc. (NASDAQ:TSLA – Get Free Report) was up 6.5% during trading on Monday . The company traded as high as $211.48 and last traded at $210.83. Approximately 47,175,691 shares were traded during mid-day trading, a decline of 50% from the average daily vo…",https://www.etfdailynews.com/2024/07/03/tesla-nasdaqtsla-stock-price-up-6-5/,https://www.americanbankingnews.com/wp-content/timthumb/timthumb.php?src=https://www.marketbeat.com/logos/tesla-inc-logo-1200x675.png?v=20221020135629&w=240&h=240&zc=2,2024-07-03 16:32:43+00:00,"Tesla, Inc. (NASDAQ:TSLA – Get Free Report) was up 6.5% during trading on Monday . The company traded as high as $211.48 and last traded at $210.83. Approximately 47,175,691 shares were traded during… [+5584 chars]"
"{'id': None, 'name': 'Biztoc.com'}",investorplace.com,Wedbush Just Raised Its Tesla (TSLA) Stock Price Target Because of AI,"After a difficult year, Tesla (NASDAQ:TSLA) has reported better-than-expected deliveries for the second quarter. The prominent electric vehicle (EV) producer confirmed the production of 410,831 vehicles and the delivery of 443,956, putting it ahead of the 439…",https://biztoc.com/x/147bec0f8780465f,https://biztoc.com/cdn/147bec0f8780465f_s.webp,2024-07-03 15:44:03+00:00,"After a difficult year, Tesla (NASDAQ:TSLA) has reported better-than-expected deliveries for the second quarter. The prominent electric vehicle (EV) producer confirmed the production of 410,831 vehic… [+139 chars]"
"{'id': None, 'name': 'Electrek'}",Fred Lambert,Is Tesla’s energy business finally boosting the stock?,"Tesla’s stock (TSLA) is surging right now, and a significant contributor to that surge could arguably be its energy business.



 more…",http://electrek.co/2024/07/03/tesla-energy-business-tsla-boosting-stock/,https://i0.wp.com/electrek.co/wp-content/uploads/sites/3/2023/02/Tesla-Megapack-Canada.jpg?resize=1200%2C628&quality=82&strip=all&ssl=1,2024-07-03 15:35:43+00:00,"Tesla’s stock (TSLA) is surging right now, and a significant contributor to that surge could arguably be its energy business.
Tesla has been in the energy business for almost a decade at this point.… [+3152 chars]"
"{'id': None, 'name': 'Yahoo Entertainment'}",Ines Ferré,"Tesla stock pops 5%, extends rally as 'Mojo back for Musk' after latest delivery data",A surprisingly strong second quarter deliveries figure was boosting Tesla stock for a second day on Wednesday as shares continue their rally over the last...,https://finance.yahoo.com/news/tesla-stock-pops-5-extends-rally-as-mojo-back-for-musk-after-latest-delivery-data-152149548.html,https://s.yimg.com/ny/api/res/1.2/GXZ7p1P20UnrjphJ84uVzA--/YXBwaWQ9aGlnaGxhbmRlcjt3PTEyMDA7aD04MDA-/https://s.yimg.com/os/creatr-uploaded-images/2024-07/50a93a70-387d-11ef-bac7-3b6c341698de,2024-07-03 15:21:49+00:00,"Tesla stock (TSLA) extended gains on Wednesday, rising more than 5% after jumping 10% on Tuesday as Wall Street weighed in on the electric carmaker's quarterly vehicle delivery results that topped ex… [+3157 chars]"
"{'id': None, 'name': 'Yahoo Entertainment'}",Soumya Eswaran,Tesla (TSLA) Stock Dropped on Missed Analyst Estimates,"Fred Alger Management, an investment management company, released its “Alger Focus Equity Fund” first quarter 2024 investor letter. A copy of the letter can ...",https://finance.yahoo.com/news/tesla-tsla-stock-dropped-missed-150928841.html,https://media.zenfs.com/en/insidermonkey.com/b45102079558b01865e7aa21d8e9b9d3,2024-07-03 15:09:28+00:00,"Fred Alger Management, an investment management company, released its Alger Focus Equity Fund first quarter 2024 investor letter. A copy of the letter can be downloaded here. US markets performed str… [+3141 chars]"
"{'id': None, 'name': 'Investing.com'}",Investing.com,Tesla stock in focus after Q2 deliveries beat estimates,Tesla stock in focus after Q2 deliveries beat estimates,https://www.investing.com/news/company-news/tesla-stock-in-focus-after-q2-deliveries-beat-estimates-93CH-3507261,https://i-invdn-com.investing.com/news/LYNXMPEB5B115_L.jpg,2024-07-03 14:02:44+00:00,"On Wednesday, Tesla Inc (NASDAQ:TSLA) reported a better-than-expected number of vehicle deliveries for the second quarter, surpassing consensus estimates and the firm's own projections. The electric … [+4859 chars]"
"{'id': None, 'name': 'Forbes'}","Trefis Team, Contributor, 
 Trefis Team, Contributor
 https://www.forbes.com/sites/greatspeculations/people/trefis/","Halliburton Stock Down 8% This Year, What’s Next?","After an 8% decline since the beginning of the year, we believe Halliburton stock (NYSE: HAL), has upside potential in the longer run.",https://www.forbes.com/sites/greatspeculations/2024/07/03/halliburton-stock-down-8-this-year-whats-next/,https://imageio.forbes.com/specials-images/imageserve/6684c33ab6d775ea971887a8/0x0.jpg?format=jpg&height=900&width=1600&fit=bounds,2024-07-03 14:00:00+00:00,"Halliburton Company logo and models of an oil rig, pump jack and oil barrels are pictured in this ... [+] illustration photo taken in Kyiv on 19 August, 2021. (Photo by STR/NurPhoto via Getty Images)… [+4603 chars]"
"{'id': None, 'name': 'Yahoo Entertainment'}",Karen Friar,Stock market today: US stocks tread water after S&P 500's record close,Investors looked to fresh economic data for pointers on rate cuts as they got set for the July 4th closure.,https://finance.yahoo.com/news/live/stock-market-today-us-stocks-tread-water-after-sp-500s-record-close-133250815.html,https://s.yimg.com/ny/api/res/1.2/g4e5hd1MEsLyCNLfkB45xg--/YXBwaWQ9aGlnaGxhbmRlcjt3PTEyMDA7aD04MDA-/https://s.yimg.com/os/creatr-uploaded-images/2024-07/b3fc5b80-3903-11ef-a7d2-88babc6118bb,2024-07-03 13:32:50+00:00,"US stocks held steady on Wednesday after a record S&amp;P 500 close, with investors eyeing fresh economic data and Federal Reserve minutes for pointers to rate cuts in a holiday-shortened session.
T… [+2612 chars]"
