source,author,title,description,url,urlToImage,publishedAt,content
"{'id': None, 'name': 'Investopedia'}",Andrew Kessel,Tesla Stock Soars This Week as 'Worst Is in the Rear-View Mirror',Tesla shares have soared about 25% this week amid strong second-quarter deliveries numbers and mostly positive analyst reactions.,https://www.investopedia.com/tesla-stock-soars-this-week-as-worst-is-in-the-rear-view-mirror-8674128,https://www.investopedia.com/thmb/MSwwiyqyLVHGKdu2IbgMyvZGCuc=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc()/GettyImages-2160027262-d7c4bd2152c04c22a3899e9aaeaae663.jpg,2024-07-05T17:34:23Z,<ul><li>Tesla shares have soared about 25% this week amid strong second-quarter deliveries numbers and mostly positive analyst reactions.</li><li>The stock on Friday briefly climbed into positive ter… [+1673 chars]
"{'id': None, 'name': 'ETF Daily News'}",MarketBeat News,"Everett Harris & Co. CA Sells 490 Shares of Tesla, Inc. (NASDAQ:TSLA)","Everett Harris & Co. CA reduced its stake in shares of Tesla, Inc. (NASDAQ:TSLA – Free Report) by 16.5% in the 1st quarter, according to the company in its most recent filing with the Securities & Exchange Commission. The fund owned 2,480 shares of the electr…",https://www.etfdailynews.com/2024/07/05/everett-harris-co-ca-sells-490-shares-of-tesla-inc-nasdaqtsla/,https://www.americanbankingnews.com/wp-content/timthumb/timthumb.php?src=https://www.marketbeat.com/logos/tesla-inc-logo-1200x675.png?v=20221020135629&w=240&h=240&zc=2,2024-07-05T16:06:43Z,"Everett Harris &amp; Co. CA reduced its stake in shares of Tesla, Inc. (NASDAQ:TSLA – Free Report) by 16.5% in the 1st quarter, according to the company in its most recent filing with the Securities … [+6038 chars]"
"{'id': None, 'name': 'ETF Daily News'}",MarketBeat News,"FORVIS Wealth Advisors LLC Buys 4,640 Shares of Tesla, Inc. (NASDAQ:TSLA)","FORVIS Wealth Advisors LLC lifted its stake in shares of Tesla, Inc. (NASDAQ:TSLA – Free Report) by 82.5% in the first quarter, according to the company in its most recent filing with the Securities and Exchange Commission. The firm owned 10,264 shares of the…",https://www.etfdailynews.com/2024/07/05/forvis-wealth-advisors-llc-buys-4640-shares-of-tesla-inc-nasdaqtsla/,https://www.americanbankingnews.com/wp-content/timthumb/timthumb.php?src=https://www.marketbeat.com/logos/tesla-inc-logo-1200x675.png?v=20221020135629&w=240&h=240&zc=2,2024-07-05T16:06:43Z,"FORVIS Wealth Advisors LLC lifted its stake in shares of Tesla, Inc. (NASDAQ:TSLA – Free Report) by 82.5% in the first quarter, according to the company in its most recent filing with the Securities … [+6045 chars]"
"{'id': None, 'name': 'Autoblog'}",Yahoo Finance,"Tesla stock rises again, extending monster 40% rally over the past month","Filed under:
 Earnings/Financials,Green,Tesla,Electric
 Continue reading Tesla stock rises again, extending monster 40% rally over the past month
Tesla stock rises again, extending monster 40% rally over the past month originally appeared on Autoblog on Fri, …",https://www.autoblog.com/2024/07/05/tesla-stock-rises-again-extending-monster-40-rally-over-the-past-month/,https://s.aolcdn.com/images/dims3/GLOB/crop/3434x1931+0+266/resize/1200x675/format/jpg/quality/100/https://s.aolcdn.com/os/ab/_cms/2024/07/05115641/file_photo__the_tesla_logo_is_seen_on_a_vehicle_in_belgium.jpeg,2024-07-05T15:57:00Z,"Tesla stock (TSLA) rose as much as 1.1% in early trading on Friday, putting shares on track to extend their longest winning streak in over a year and continue as a market leader.
After a 30% rally o… [+2963 chars]"
"{'id': None, 'name': 'ETF Daily News'}",MarketBeat News,Tesla (NASDAQ:TSLA) Upgraded to Buy at China Renaissance,"Tesla (NASDAQ:TSLA – Get Free Report) was upgraded by investment analysts at China Renaissance from a “hold” rating to a “buy” rating in a research note issued on Friday, Briefing.com reports. The firm currently has a $290.00 price target on the electric vehi…",https://www.etfdailynews.com/2024/07/05/tesla-nasdaqtsla-upgraded-to-buy-at-china-renaissance/,https://www.americanbankingnews.com/wp-content/timthumb/timthumb.php?src=https://www.marketbeat.com/logos/tesla-inc-logo-1200x675.png?v=20221020135629&w=240&h=240&zc=2,2024-07-05T15:14:41Z,"Tesla (NASDAQ:TSLA – Get Free Report) was upgraded by investment analysts at China Renaissance from a “hold” rating to a “buy” rating in a research note issued on Friday, Briefing.com reports. The fi… [+5981 chars]"
"{'id': None, 'name': 'Investopedia'}",Bill McColl,Tesla Vehicles Reportedly Can be Purchased by China's Government,"The Chinese government can buy Tesla vehicles for the first time, according to reports.",https://www.investopedia.com/tesla-vehicles-reportedly-can-be-purchased-by-china-government-8674070,https://www.investopedia.com/thmb/jYHqBeyP0Xi7huNnlgRw1SeUrpE=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc()/GettyImages-2148749328-79e986245a9242618803b13e276f9660.jpg,2024-07-05T15:12:44Z,"<ul><li>The Chinese government can buy Tesla vehicles for the first time, according to reports.</li><li>State-owned news outlet The Paper reported that Beijing can purchase Tesla Model Y SUVs.</li><l… [+1113 chars]"
"{'id': None, 'name': 'Biztoc.com'}",benzinga.com,"Market Clubhouse Morning Memo - July 5th, 2024 (Trade Strategy For SPY, QQQ, AAPL, MSFT, NVDA, GOOGL, META And TSLA)","Good Morning Traders! In today's Market Clubhouse Morning Memo, we will discuss SPY, QQQ, AAPL, MSFT, NVDA, GOOGL, META, and TSLA.
Our proprietary formula, exclusive to Market Clubhouse, dictates these price levels. This dynamic equation takes into account pr…",https://biztoc.com/x/2dd260dfb3c777c3,https://biztoc.com/cdn/2dd260dfb3c777c3_s.webp,2024-07-05T14:32:42Z,"Good Morning Traders! In today's Market Clubhouse Morning Memo, we will discuss SPY, QQQ, AAPL, MSFT, NVDA, GOOGL, META, and TSLA.Our proprietary formula, exclusive to Market Clubhouse, dictates thes… [+132 chars]"
"{'id': None, 'name': 'ETF Daily News'}",MarketBeat News,"Veracity Capital LLC Trims Stock Position in Tesla, Inc. (NASDAQ:TSLA)","Veracity Capital LLC lessened its holdings in Tesla, Inc. (NASDAQ:TSLA – Free Report) by 3.5% in the 1st quarter, according to the company in its most recent 13F filing with the Securities & Exchange Commission. The institutional investor owned 2,666 shares o…",https://www.etfdailynews.com/2024/07/05/veracity-capital-llc-trims-stock-position-in-tesla-inc-nasdaqtsla/,https://www.americanbankingnews.com/wp-content/timthumb/timthumb.php?src=https://www.marketbeat.com/logos/tesla-inc-logo-1200x675.png?v=20221020135629&w=240&h=240&zc=2,2024-07-05T14:06:42Z,"Veracity Capital LLC lessened its holdings in Tesla, Inc. (NASDAQ:TSLA – Free Report) by 3.5% in the 1st quarter, according to the company in its most recent 13F filing with the Securities &amp; Exch… [+5815 chars]"
"{'id': None, 'name': 'Plos.org'}","Ziyuan Xia, Jeffrey Chen, Anchen Sun",Mining the relationship between COVID-19 sentiment and market performance,"In March 2020, the outbreak of COVID-19 precipitated one of the most significant stock market downturns in recent history. This paper explores the relationship between public sentiment related to COVID-19 and stock market fluctuations during the different pha…",https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0306520,https://journals.plos.org/plosone/article/figure/image?id=10.1371/journal.pone.0306520.g008&size=inline,2024-07-05T14:00:00Z,"Abstract
In March 2020, the outbreak of COVID-19 precipitated one of the most significant stock market downturns in recent history. This paper explores the relationship between public sentiment rela… [+55748 chars]"
"{'id': None, 'name': 'Yahoo Entertainment'}",The Fly,"Nvidia downgraded, Tesla upgraded: Wall Street's top analyst calls","Nvidia downgraded, Tesla upgraded: Wall Street's top analyst calls",https://finance.yahoo.com/news/nvidia-downgraded-tesla-upgraded-wall-133602943.html,https://media.zenfs.com/en/the_fly_169/5039a5ccc6ec98e1b92bc672330bfcec,2024-07-05T13:36:02Z,"The most talked about and market moving research calls around Wall Street are now in one place. Here are today's research calls that investors need to know, as compiled by The Fly.<li>New Street down… [+3309 chars]"
"{'id': None, 'name': ""Investor's Business Daily""}",Investor's Business Daily,Dow Jones Futures Rise On Jobs Report; Tesla Continues To Rally,"Tesla continues to rally Friday, looking to make it eight straight up days.",https://www.investors.com/market-trend/stock-market-today/dow-jones-sp500-nasdaq-jobs-report-tesla-stock-tsla/,https://www.investors.com/wp-content/uploads/2017/03/stock-wallstreet-031317-shutter.jpg,2024-07-05T13:02:37Z,"Dow Jones futures turned higher, while other major stock indexes extended gains as Wall Street reacted to a jobs report from the Labor Department Friday. Showing more strength was electric-vehicle gi… [+5806 chars]"
"{'id': None, 'name': 'Forbes'}","Trefis Team, Contributor, 
 Trefis Team, Contributor
 https://www.forbes.com/sites/greatspeculations/people/trefis/",Will GSK Stock Rebound To Its 2022 Highs Of $47?,"GSK plc stock (NYSE: GSK) trades at $38 per share, about 20% below its peak level of over $47 seen in April 2022.",https://www.forbes.com/sites/greatspeculations/2024/07/05/will-gsk-stock-rebound-to-its-2022-highs-of-47/,https://imageio.forbes.com/specials-images/imageserve/66878526001404a6361907fe/0x0.jpg?format=jpg&height=900&width=1600&fit=bounds,2024-07-05T13:00:53Z,"A photograph taken on February 2, 2022 shows the logo of the British multinational pharmaceutical ... [+] company GlaxoSmithKline on top of its headquarters in London. (Photo by JUSTIN TALLIS / AFP) … [+5800 chars]"
"{'id': None, 'name': 'ETF Daily News'}",MarketBeat News,"Oak Harvest Investment Services Lowers Stake in Tesla, Inc. (NASDAQ:TSLA)","Oak Harvest Investment Services lessened its position in shares of Tesla, Inc. (NASDAQ:TSLA – Free Report) by 80.2% in the first quarter, according to the company in its most recent Form 13F filing with the Securities and Exchange Commission. The firm owned 1…",https://www.etfdailynews.com/2024/07/05/oak-harvest-investment-services-lowers-stake-in-tesla-inc-nasdaqtsla/,https://www.americanbankingnews.com/wp-content/timthumb/timthumb.php?src=https://www.marketbeat.com/logos/tesla-inc-logo-1200x675.png?v=20221020135629&w=240&h=240&zc=2,2024-07-05T12:54:42Z,"Oak Harvest Investment Services lessened its position in shares of Tesla, Inc. (NASDAQ:TSLA – Free Report) by 80.2% in the first quarter, according to the company in its most recent Form 13F filing w… [+5399 chars]"
"{'id': None, 'name': 'Forbes'}","Trefis Team, Contributor, 
 Trefis Team, Contributor
 https://www.forbes.com/sites/greatspeculations/people/trefis/",After A 15% Fall This Year Is Monster Beverage A Better Pick Over Intuitive Surgical Stock?,We believe that the beverage company – Monster Beverage (NASDAQ: MNST) is currently a better pick over the robotic surgical platform maker Intuitive Surgical stock (NASDAQ: ISRG).,https://www.forbes.com/sites/greatspeculations/2024/07/05/after-a-15-fall-this-year-is-monster-beverage-a-better-pick-over-intuitive-surgical-stock/,https://imageio.forbes.com/specials-images/imageserve/61e8362a5960b03b3d49c5e3/0x0.jpg?format=jpg&height=900&width=1600&fit=bounds,2024-07-05T12:00:57Z,"UKRAINE - 2021/10/20: In this photo illustration Intuitive Surgical, Inc. logo seen displayed on a ... [+] smartphone and in the background. (Photo Illustration by Igor Golovniov/SOPA Images/LightRoc… [+7031 chars]"
"{'id': None, 'name': 'ETF Daily News'}",MarketBeat News,"Cornerstone Wealth Management LLC Buys 472 Shares of Tesla, Inc. (NASDAQ:TSLA)","Cornerstone Wealth Management LLC grew its stake in shares of Tesla, Inc. (NASDAQ:TSLA – Free Report) by 3.2% in the first quarter, Holdings Channel reports. The fund owned 15,032 shares of the electric vehicle producer’s stock after acquiring an additional 4…",https://www.etfdailynews.com/2024/07/05/cornerstone-wealth-management-llc-buys-472-shares-of-tesla-inc-nasdaqtsla/,https://www.americanbankingnews.com/wp-content/timthumb/timthumb.php?src=https://www.marketbeat.com/logos/tesla-inc-logo-1200x675.png?v=20221020135629&w=240&h=240&zc=2,2024-07-05T12:00:41Z,"Cornerstone Wealth Management LLC grew its stake in shares of Tesla, Inc. (NASDAQ:TSLA – Free Report) by 3.2% in the first quarter, Holdings Channel reports. The fund owned 15,032 shares of the elect… [+5666 chars]"
"{'id': None, 'name': 'Forbes'}","Trefis Team, Contributor, 
 Trefis Team, Contributor
 https://www.forbes.com/sites/greatspeculations/people/trefis/","With Its Stock Down 48% This Year, What’s Happening With Xpeng Stock?","Chinese luxury EV maker Xpeng deliveries for June rose by 24% year-over-year to 10,688 units.",https://www.forbes.com/sites/greatspeculations/2024/07/05/with-its-stock-down-48-this-year-whats-happening-with-xpeng-stock/,https://imageio.forbes.com/specials-images/imageserve/6687835cddef8e2631c1bceb/0x0.jpg?format=jpg&height=900&width=1600&fit=bounds,2024-07-05T11:00:11Z,"BEIJING, CHINA - JULY 24: A XPeng P7 electric sedan is displayed for sale at a Xpeng showroom on ... [+] July 24, 2022 in Beijing, China. (Photo by VCG/VCG via Getty Images)
VCG via Getty Images
Ch… [+3997 chars]"
"{'id': None, 'name': 'Investopedia'}",Naomi Buchanan,Can AI Enthusiasm Sustain the Magnificent 7's Momentum?,Excitement around artificial intelligence developments has helped propel big tech stocks higher in 2024. Lofty expectations could make it harder for big tech to impress investors and sustain its momentum.,https://www.investopedia.com/can-ai-enthusiasm-sustain-magnificent-7-stocks-momentum-8673297,https://www.investopedia.com/thmb/lG6X0MUHuUCsXlllD8F3jZj4IYI=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc()/NewsImages-PackageonWhatToExpect3-final-04daeaf95d3a4dc7972aa4591eb982a6.png,2024-07-05T11:00:00Z,"<ul><li>After driving gains for the S&amp;P 500 in 2023, five of the Magnificent 7, a group of stocks made up of Microsoft, Amazon, Meta, Apple, Alphabet, Nvidia, and Tesla, have outperformed the S&a… [+3285 chars]"
"{'id': None, 'name': 'Forbes'}","Trefis Team, Contributor, 
 Trefis Team, Contributor
 https://www.forbes.com/sites/greatspeculations/people/trefis/",Can Harley Stock Recover To $50 On Strong Touring Motorcycle Sales?,"Harley-Davidson stock currently trades at about $32 per share, around 38% below its levels of $52 seen on May 17, 2021 (pre-inflation shock high), and appears to be undervalued.",https://www.forbes.com/sites/greatspeculations/2024/07/05/can-harley-stock-recover-to-50-on-strong-touring-motorcycle-sales/,https://imageio.forbes.com/specials-images/imageserve/6687827ea5fcc33faf6a2b6e/0x0.jpg?format=jpg&height=900&width=1600&fit=bounds,2024-07-05T10:00:06Z,"Harley-Davidson logo seen outside a Harley-Davidson dealership in South Edmonton. On Thursday, May ... [+] 12, 2022, in Edmonton, Alberta, Canada. (Photo by Artur Widak/NurPhoto via Getty Images)
Nu… [+6398 chars]"
"{'id': None, 'name': 'Biztoc.com'}",247wallst.com,Tesla Gets A Lift In China,"Tesla’s China sales are troubled.
+Tesla cars have been approved by the Chinese government.
Tesla (NASDAQ: TSLA) shareholders have had two concerns about China. The first is that its market share there is under siege from local EV manufacturers, including BYD…",https://biztoc.com/x/63036f4c5dba17cc,https://biztoc.com/cdn/63036f4c5dba17cc_s.webp,2024-07-05T09:51:14Z,Teslas China sales are troubled.+Tesla cars have been approved by the Chinese government.Tesla (NASDAQ: TSLA) shareholders have had two concerns about China. The first is that its market share there … [+135 chars]
"{'id': None, 'name': 'Forbes'}","Trefis Team, Contributor, 
 Trefis Team, Contributor
 https://www.forbes.com/sites/greatspeculations/people/trefis/","Tesla’s Q2 Deliveries Surprised, But Was Stock’s 10% Rally Justified?","Tesla posted a better-than-expected set of delivery figures for Q2 2024, selling 443,956 vehicles for the quarter.",https://www.forbes.com/sites/greatspeculations/2024/07/05/teslas-q2-deliveries-surprised-but-was-stocks-10-rally-justified/,https://imageio.forbes.com/specials-images/imageserve/64bdfc53faa55c0f439a6bb7/0x0.jpg?format=jpg&height=900&width=1600&fit=bounds,2024-07-05T09:00:52Z,"Close-up of Tesla Motors logo against a bright blue sky in Pleasanton, California, July 23, 2018. ... [+] (Photo by Smith Collection/Gado/Getty Images)
Getty Images
Tesla posted a better-than-expec… [+4088 chars]"
"{'id': None, 'name': 'Yahoo Entertainment'}",TipRanks,"What’s Behind Tesla Stock’s (NASDAQ:TSLA) Surge, And Is It Justified?",Tesla (NASDAQ:TSLA) stock has gained in recent weeks after beating delivery expectations in the second quarter. The Elon Musk-run company has seen its shares...,https://finance.yahoo.com/news/behind-tesla-stock-nasdaq-tsla-073001274.html,https://media.zenfs.com/en/tipranks_452/b6019dec7401dc3141f323b2c5e31927,2024-07-05T07:30:01Z,Tesla (NASDAQ:TSLA) stock has gained in recent weeks after beating delivery expectations in the second quarter. The Elon Musk-run company has seen its shares rise 40.9% over the past 30 days and now … [+5427 chars]
"{'id': None, 'name': 'ETF Daily News'}",MarketBeat News,Tesla (NASDAQ:TSLA) PT Raised to $254.00 at Canaccord Genuity Group,"Tesla (NASDAQ:TSLA – Get Free Report) had its price objective boosted by equities researchers at Canaccord Genuity Group from $222.00 to $254.00 in a research note issued on Wednesday, Benzinga reports. The firm currently has a “buy” rating on the electric ve…",https://www.etfdailynews.com/2024/07/05/tesla-nasdaqtsla-pt-raised-to-254-00-at-canaccord-genuity-group/,https://www.americanbankingnews.com/wp-content/timthumb/timthumb.php?src=https://www.marketbeat.com/logos/tesla-inc-logo-1200x675.png?v=20221020135629&w=240&h=240&zc=2,2024-07-05T07:20:45Z,"Tesla (NASDAQ:TSLA – Get Free Report) had its price objective boosted by equities researchers at Canaccord Genuity Group from $222.00 to $254.00 in a research note issued on Wednesday, Benzinga repor… [+6050 chars]"
"{'id': None, 'name': 'Biztoc.com'}",cnevpost.com,"Tesla Shanghai plant received EU inspectors, which could lead to lower duty, report says","Such an inspection could lead to Tesla receiving a lower duty than the average of 21 percent, as only individually verified producers receive their own duty, Politico said.
European Union inspectors visited Tesla's (NASDAQ: TSLA) Shanghai factory last week, b…",https://biztoc.com/x/8feffc1a5e248e4b,https://biztoc.com/cdn/8feffc1a5e248e4b_s.webp,2024-07-05T07:19:50Z,"Such an inspection could lead to Tesla receiving a lower duty than the average of 21 percent, as only individually verified producers receive their own duty, Politico said.European Union inspectors v… [+137 chars]"
"{'id': None, 'name': 'ETF Daily News'}",MarketBeat News,Tesla (NASDAQ:TSLA) Stock Price Up 6.5% on Analyst Upgrade,"Shares of Tesla, Inc. (NASDAQ:TSLA – Get Free Report) traded up 6.5% during trading on Thursday after TD Cowen raised their price target on the stock from $160.00 to $180.00. TD Cowen currently has a hold rating on the stock. Tesla traded as high as $248.35 a…",https://www.etfdailynews.com/2024/07/05/tesla-nasdaqtsla-stock-price-up-6-5-on-analyst-upgrade/,https://www.americanbankingnews.com/wp-content/timthumb/timthumb.php?src=https://www.marketbeat.com/logos/tesla-inc-logo-1200x675.png?v=20221020135629&w=240&h=240&zc=2,2024-07-05T05:50:41Z,"Shares of Tesla, Inc. (NASDAQ:TSLA – Get Free Report) traded up 6.5% during trading on Thursday after TD Cowen raised their price target on the stock from $160.00 to $180.00. TD Cowen currently has a… [+5518 chars]"
"{'id': None, 'name': 'Motley Fool Australia'}",Bernd Struben,ASX lithium shares: Screaming bargains or falling knives?,"With some crashing as much as 90% in a year, is now the time to buy ASX lithium shares?
The post ASX lithium shares: Screaming bargains or falling knives? appeared first on The Motley Fool Australia.",https://www.fool.com.au/2024/07/05/asx-lithium-shares-screaming-bargains-or-falling-knives/,https://www.fool.com.au/wp-content/uploads/2024/07/knife-sharpen-1200x675.jpg,2024-07-04T22:00:00Z,"ASX lithium shares counted among the worst stock market performers in the year just past.
Taking a look at the share prices over the past 12 months, the All Ordinaries Index (ASX: XAO) has gained a … [+3296 chars]"
"{'id': None, 'name': 'Stockcharts.com'}",Julius de Kempenaer,Unmasking Market Moves: Why Focusing on Individual Stocks Beats Indexes in 2024,Many chatter and mentions of weak or narrow breadth are floating around these days. I plead guilty as well.I want to approach this from another angle using some of the major US stock indices for this article.I usually examine the market using sectors or a gro…,https://stockcharts.com/articles/rrg/2024/07/unmasking-market-moves-why-foc-995.html,https://stockcharts.com/img/articles/2024/07/04/dd947f1b-252b-4aa7-ad07-abd363b36df6.jpg,2024-07-04T21:12:15Z,<ul><li>Looking at market breadth from a different perspective</li><li>Plotting major US stockmarket indices on a Relative Rotation Graph</li><li>Even inside the NY FANG index the base is narrow.</li… [+4303 chars]
"{'id': None, 'name': 'Biztoc.com'}",thestreet.com,The bare minimum is working wonders for Elon Musk,"Despite the rhetoric displayed by figurehead Elon Musk during an earnings call just a few months ago, Tesla (TSLA) is still a car company. 
In the midst of yearning for a future stemming from robotics, artificial intelligence, and robotaxis, the latest produc…",https://biztoc.com/x/5f269970171bf9a7,https://biztoc.com/cdn/5f269970171bf9a7_s.webp,2024-07-04T13:57:58Z,"Despite the rhetoric displayed by figurehead Elon Musk during an earnings call just a few months ago, Tesla (TSLA) is still a car company. In the midst of yearning for a future stemming from robotics… [+137 chars]"
