source,author,title,description,url,urlToImage,publishedAt,content
"{'id': None, 'name': 'Biztoc.com'}",aol.com,Samsung is leaning on AI to power device sales,"Samsung took the wraps off of a litany of new devices on Wednesday during its Unpacked event in Paris, France. Not only did the company show off its latest foldable smartphones, the Android-powered (GOOG, GOOGL) Z Fold 6 and Z Flip 6, and its next-generation …",https://biztoc.com/x/559092b868a76759,https://biztoc.com/cdn/559092b868a76759_s.webp,2024-07-10T14:18:37Z,"Samsung took the wraps off of a litany of new devices on Wednesday during its Unpacked event in Paris, France. Not only did the company show off its latest foldable smartphones, the Android-powered (… [+128 chars]"
"{'id': None, 'name': 'Biztoc.com'}",aol.com,Samsung debuts Galaxy Flip 6 and Fold 6 smartphones in generative AI push,"Samsung on Wednesday took the wraps off of its latest foldable smartphones during its Unpacked event in Paris, France. The Google (GOOG, GOOGL) Android-powered phones, the Galaxy Z Fold 6 and Galaxy Z Flip 6, are a key differentiator for Samsung in its long-r…",https://biztoc.com/x/419c5708dd2df9a6,https://biztoc.com/cdn/419c5708dd2df9a6_s.webp,2024-07-10T13:12:16Z,"Samsung on Wednesday took the wraps off of its latest foldable smartphones during its Unpacked event in Paris, France. The Google (GOOG, GOOGL) Android-powered phones, the Galaxy Z Fold 6 and Galaxy … [+128 chars]"
"{'id': None, 'name': 'Yahoo Entertainment'}",Daniel Howley,Samsung debuts Galaxy Flip 6 and Fold 6 smartphones in generative AI push,Samsung's latest foldable phones are getting big AI upgrades.,https://finance.yahoo.com/news/samsung-debuts-galaxy-flip-6-and-fold-6-smartphones-in-generative-ai-push-130010488.html,https://s.yimg.com/ny/api/res/1.2/NJ0ro8fcMFPDbzvrmZo_KQ--/YXBwaWQ9aGlnaGxhbmRlcjt3PTEyMDA7aD05MDA-/https://s.yimg.com/os/creatr-uploaded-images/2024-07/09e62f10-3d6b-11ef-bde7-032061ab4c12,2024-07-10T13:00:10Z,"Samsung on Wednesday took the wraps off of its latest foldable smartphones during its Unpacked event in Paris, France. The Google (GOOG, GOOGL) Android-powered phones, the Galaxy Z Fold 6 and Galaxy … [+5331 chars]"
"{'id': None, 'name': 'ETF Daily News'}",MarketBeat News,American Institute for Advanced Investment Management LLP Increases Position in Alphabet Inc. (NASDAQ:GOOGL),"American Institute for Advanced Investment Management LLP boosted its holdings in shares of Alphabet Inc. (NASDAQ:GOOGL – Free Report) by 39.1% in the 1st quarter, according to the company in its most recent 13F filing with the Securities and Exchange Commiss…",https://www.etfdailynews.com/2024/07/10/american-institute-for-advanced-investment-management-llp-increases-position-in-alphabet-inc-nasdaqgoogl/,https://www.americanbankingnews.com/wp-content/timthumb/timthumb.php?src=https://www.marketbeat.com/logos/google-inc-logo-1200x675.png&w=240&h=240&zc=2,2024-07-10T12:40:44Z,"American Institute for Advanced Investment Management LLP boosted its holdings in shares of Alphabet Inc. (NASDAQ:GOOGL – Free Report) by 39.1% in the 1st quarter, according to the company in its mos… [+7036 chars]"
"{'id': None, 'name': 'ETF Daily News'}",MarketBeat News,Granite Bay Wealth Management LLC Trims Stock Holdings in Alphabet Inc. (NASDAQ:GOOGL),"Granite Bay Wealth Management LLC lowered its holdings in Alphabet Inc. (NASDAQ:GOOGL – Free Report) by 98.2% in the first quarter, according to its most recent Form 13F filing with the SEC. The fund owned 1,683 shares of the information services provider’s s…",https://www.etfdailynews.com/2024/07/10/granite-bay-wealth-management-llc-trims-stock-holdings-in-alphabet-inc-nasdaqgoogl/,https://www.americanbankingnews.com/wp-content/timthumb/timthumb.php?src=https://www.marketbeat.com/logos/google-inc-logo-1200x675.png&w=240&h=240&zc=2,2024-07-10T12:40:44Z,"Granite Bay Wealth Management LLC lowered its holdings in Alphabet Inc. (NASDAQ:GOOGL – Free Report) by 98.2% in the first quarter, according to its most recent Form 13F filing with the SEC. The fund… [+6748 chars]"
"{'id': None, 'name': 'ETF Daily News'}",MarketBeat News,Ashton Thomas Private Wealth LLC Grows Stock Holdings in Alphabet Inc. (NASDAQ:GOOGL),"Ashton Thomas Private Wealth LLC raised its stake in Alphabet Inc. (NASDAQ:GOOGL – Free Report) by 4.9% in the 1st quarter, according to the company in its most recent filing with the Securities and Exchange Commission (SEC). The firm owned 87,721 shares of t…",https://www.etfdailynews.com/2024/07/10/ashton-thomas-private-wealth-llc-grows-stock-holdings-in-alphabet-inc-nasdaqgoogl/,https://www.americanbankingnews.com/wp-content/timthumb/timthumb.php?src=https://www.marketbeat.com/logos/google-inc-logo-1200x675.png&w=240&h=240&zc=2,2024-07-10T12:40:43Z,"Ashton Thomas Private Wealth LLC raised its stake in Alphabet Inc. (NASDAQ:GOOGL – Free Report) by 4.9% in the 1st quarter, according to the company in its most recent filing with the Securities and … [+6874 chars]"
"{'id': None, 'name': 'Investopedia'}",Aaron McDade,"Microsoft, Apple Step Back From OpenAI Board Amid Antitrust Push","Microsoft has given up its non-voting board seat on OpenAI's board less than a year after taking it, while Apple has declined taking a similar role as its partnership with OpenAI grows, according to reports.",https://www.investopedia.com/microsoft-apple-step-back-from-openai-board-amid-antitrust-push-8675713,https://www.investopedia.com/thmb/r5qy-JRsq9VDgs1gbcGzet5nR9c=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc()/GettyImages-1252639606-74d976e9b37e43b0b04eca26295ad4b4.jpg,2024-07-10T12:20:36Z,<ul><li>Microsoft reportedly has given up its non-voting board seat on OpenAI's board just eight months after taking it.</li><li>Apple reportedly will also opt out of taking a similar role observing … [+2749 chars]
"{'id': None, 'name': 'ETF Daily News'}",MarketBeat News,Alphabet Inc. (NASDAQ:GOOGL) Shares Purchased by Woodward Diversified Capital LLC,"Woodward Diversified Capital LLC raised its holdings in shares of Alphabet Inc. (NASDAQ:GOOGL – Free Report) by 10.6% during the first quarter, according to the company in its most recent Form 13F filing with the Securities & Exchange Commission. The institut…",https://www.etfdailynews.com/2024/07/10/alphabet-inc-nasdaqgoogl-shares-purchased-by-woodward-diversified-capital-llc/,https://www.americanbankingnews.com/wp-content/timthumb/timthumb.php?src=https://www.marketbeat.com/logos/google-inc-logo-1200x675.png&w=240&h=240&zc=2,2024-07-10T12:06:53Z,"Woodward Diversified Capital LLC raised its holdings in shares of Alphabet Inc. (NASDAQ:GOOGL – Free Report) by 10.6% during the first quarter, according to the company in its most recent Form 13F fi… [+7156 chars]"
"{'id': None, 'name': 'ETF Daily News'}",MarketBeat News,"Turtle Creek Wealth Advisors LLC Buys 1,982 Shares of Alphabet Inc. (NASDAQ:GOOGL)","Turtle Creek Wealth Advisors LLC lifted its stake in shares of Alphabet Inc. (NASDAQ:GOOGL – Free Report) by 15.4% during the first quarter, Holdings Channel.com reports. The firm owned 14,880 shares of the information services provider’s stock after acquirin…",https://www.etfdailynews.com/2024/07/10/turtle-creek-wealth-advisors-llc-buys-1982-shares-of-alphabet-inc-nasdaqgoogl/,https://www.americanbankingnews.com/wp-content/timthumb/timthumb.php?src=https://www.marketbeat.com/logos/google-inc-logo-1200x675.png&w=240&h=240&zc=2,2024-07-10T12:06:53Z,"Turtle Creek Wealth Advisors LLC lifted its stake in shares of Alphabet Inc. (NASDAQ:GOOGL – Free Report) by 15.4% during the first quarter, Holdings Channel.com reports. The firm owned 14,880 shares… [+6543 chars]"
"{'id': None, 'name': 'ETF Daily News'}",MarketBeat News,Concord Wealth Partners Increases Position in Alphabet Inc. (NASDAQ:GOOGL),"Concord Wealth Partners grew its stake in Alphabet Inc. (NASDAQ:GOOGL – Free Report) by 67.7% during the first quarter, according to its most recent 13F filing with the Securities and Exchange Commission. The firm owned 31,717 shares of the information servic…",https://www.etfdailynews.com/2024/07/10/concord-wealth-partners-increases-position-in-alphabet-inc-nasdaqgoogl/,https://www.americanbankingnews.com/wp-content/timthumb/timthumb.php?src=https://www.marketbeat.com/logos/google-inc-logo-1200x675.png&w=240&h=240&zc=2,2024-07-10T12:06:53Z,"Concord Wealth Partners grew its stake in Alphabet Inc. (NASDAQ:GOOGL – Free Report) by 67.7% during the first quarter, according to its most recent 13F filing with the Securities and Exchange Commis… [+6502 chars]"
"{'id': None, 'name': 'ETF Daily News'}",MarketBeat News,"Geneva Partners LLC Sells 1,211 Shares of Alphabet Inc. (NASDAQ:GOOGL)","Geneva Partners LLC cut its holdings in Alphabet Inc. (NASDAQ:GOOGL – Free Report) by 2.4% during the first quarter, according to its most recent disclosure with the Securities & Exchange Commission. The fund owned 50,196 shares of the information services pr…",https://www.etfdailynews.com/2024/07/10/geneva-partners-llc-sells-1211-shares-of-alphabet-inc-nasdaqgoogl/,https://www.americanbankingnews.com/wp-content/timthumb/timthumb.php?src=https://www.marketbeat.com/logos/google-inc-logo-1200x675.png&w=240&h=240&zc=2,2024-07-10T12:06:53Z,"Geneva Partners LLC cut its holdings in Alphabet Inc. (NASDAQ:GOOGL – Free Report) by 2.4% during the first quarter, according to its most recent disclosure with the Securities &amp; Exchange Commiss… [+6633 chars]"
"{'id': None, 'name': 'ETF Daily News'}",MarketBeat News,"RF&L Wealth Management LLC Makes New $215,000 Investment in Alphabet Inc. (NASDAQ:GOOGL)","RF&L Wealth Management LLC purchased a new position in Alphabet Inc. (NASDAQ:GOOGL – Free Report) during the 1st quarter, according to its most recent 13F filing with the SEC. The firm purchased 1,423 shares of the information services provider’s stock, value…",https://www.etfdailynews.com/2024/07/10/rfl-wealth-management-llc-makes-new-215000-investment-in-alphabet-inc-nasdaqgoogl/,https://www.americanbankingnews.com/wp-content/timthumb/timthumb.php?src=https://www.marketbeat.com/logos/google-inc-logo-1200x675.png&w=240&h=240&zc=2,2024-07-10T12:06:52Z,"RF&amp;L Wealth Management LLC purchased a new position in Alphabet Inc. (NASDAQ:GOOGL – Free Report) during the 1st quarter, according to its most recent 13F filing with the SEC. The firm purchased … [+6857 chars]"
"{'id': None, 'name': 'ETF Daily News'}",MarketBeat News,Alphabet Inc. (NASDAQ:GOOGL) Shares Sold by Privium Fund Management B.V.,"Privium Fund Management B.V. decreased its position in shares of Alphabet Inc. (NASDAQ:GOOGL – Free Report) by 14.3% during the first quarter, Holdings Channel.com reports. The firm owned 60,000 shares of the information services provider’s stock after sellin…",https://www.etfdailynews.com/2024/07/10/alphabet-inc-nasdaqgoogl-shares-sold-by-privium-fund-management-b-v/,https://www.americanbankingnews.com/wp-content/timthumb/timthumb.php?src=https://www.marketbeat.com/logos/google-inc-logo-1200x675.png&w=240&h=240&zc=2,2024-07-10T11:35:02Z,"Privium Fund Management B.V. decreased its position in shares of Alphabet Inc. (NASDAQ:GOOGL – Free Report) by 14.3% during the first quarter, Holdings Channel.com reports. The firm owned 60,000 shar… [+6470 chars]"
"{'id': None, 'name': 'ETF Daily News'}",MarketBeat News,Alphabet Inc. (NASDAQ:GOOGL) is Strategic Advisors LLC’s 5th Largest Position,"Strategic Advisors LLC cut its stake in Alphabet Inc. (NASDAQ:GOOGL – Free Report) by 7.1% in the 1st quarter, Holdings Channel reports. The fund owned 113,567 shares of the information services provider’s stock after selling 8,677 shares during the quarter. …",https://www.etfdailynews.com/2024/07/10/alphabet-inc-nasdaqgoogl-is-strategic-advisors-llcs-5th-largest-position/,https://www.americanbankingnews.com/wp-content/timthumb/timthumb.php?src=https://www.marketbeat.com/logos/google-inc-logo-1200x675.png&w=240&h=240&zc=2,2024-07-10T10:24:42Z,"Strategic Advisors LLC cut its stake in Alphabet Inc. (NASDAQ:GOOGL – Free Report) by 7.1% in the 1st quarter, Holdings Channel reports. The fund owned 113,567 shares of the information services prov… [+6849 chars]"
"{'id': None, 'name': 'ETF Daily News'}",MarketBeat News,Kesler Norman & Wride LLC Grows Position in Alphabet Inc. (NASDAQ:GOOGL),"Kesler Norman & Wride LLC increased its position in shares of Alphabet Inc. (NASDAQ:GOOGL – Free Report) by 164.0% during the first quarter, according to its most recent Form 13F filing with the SEC. The firm owned 18,267 shares of the information services pr…",https://www.etfdailynews.com/2024/07/10/kesler-norman-wride-llc-grows-position-in-alphabet-inc-nasdaqgoogl/,https://www.americanbankingnews.com/wp-content/timthumb/timthumb.php?src=https://www.marketbeat.com/logos/google-inc-logo-1200x675.png&w=240&h=240&zc=2,2024-07-10T10:24:42Z,"Kesler Norman &amp; Wride LLC increased its position in shares of Alphabet Inc. (NASDAQ:GOOGL – Free Report) by 164.0% during the first quarter, according to its most recent Form 13F filing with the … [+6541 chars]"
"{'id': None, 'name': 'Biztoc.com'}",aol.com,Is It Too Late to Buy Alphabet Stock?,"It's hard to imagine that brands like Android, YouTube, Google, and even Fitbit fall under the same company. Each is a subsidiary of Alphabet (NASDAQ: GOOGL) (NASDAQ: GOOG), making the company one of the most successful organizations in history. Its stock pri…",https://biztoc.com/x/3ec0ccabcfc70c87,https://biztoc.com/cdn/3ec0ccabcfc70c87_s.webp,2024-07-10T10:03:35Z,"It's hard to imagine that brands like Android, YouTube, Google, and even Fitbit fall under the same company. Each is a subsidiary of Alphabet (NASDAQ: GOOGL) (NASDAQ: GOOG), making the company one of… [+130 chars]"
"{'id': None, 'name': 'ETF Daily News'}",MarketBeat News,Alphabet Inc. (NASDAQ:GOOGL) Shares Bought by FORVIS Wealth Advisors LLC,"FORVIS Wealth Advisors LLC raised its holdings in Alphabet Inc. (NASDAQ:GOOGL – Free Report) by 32.9% during the first quarter, according to the company in its most recent filing with the Securities & Exchange Commission. The institutional investor owned 99,6…",https://www.etfdailynews.com/2024/07/10/alphabet-inc-nasdaqgoogl-shares-bought-by-forvis-wealth-advisors-llc/,https://www.americanbankingnews.com/wp-content/timthumb/timthumb.php?src=https://www.marketbeat.com/logos/google-inc-logo-1200x675.png&w=240&h=240&zc=2,2024-07-10T09:52:52Z,"FORVIS Wealth Advisors LLC raised its holdings in Alphabet Inc. (NASDAQ:GOOGL – Free Report) by 32.9% during the first quarter, according to the company in its most recent filing with the Securities … [+6396 chars]"
"{'id': None, 'name': 'ETF Daily News'}",MarketBeat News,"GenTrust LLC Invests $755,000 in Alphabet Inc. (NASDAQ:GOOGL)","GenTrust LLC acquired a new stake in shares of Alphabet Inc. (NASDAQ:GOOGL – Free Report) during the 1st quarter, according to the company in its most recent disclosure with the Securities & Exchange Commission. The firm acquired 5,005 shares of the informati…",https://www.etfdailynews.com/2024/07/10/gentrust-llc-invests-755000-in-alphabet-inc-nasdaqgoogl/,https://www.americanbankingnews.com/wp-content/timthumb/timthumb.php?src=https://www.marketbeat.com/logos/google-inc-logo-1200x675.png&w=240&h=240&zc=2,2024-07-10T09:20:44Z,"GenTrust LLC acquired a new stake in shares of Alphabet Inc. (NASDAQ:GOOGL – Free Report) during the 1st quarter, according to the company in its most recent disclosure with the Securities &amp; Exch… [+6782 chars]"
"{'id': None, 'name': 'ETF Daily News'}",MarketBeat News,Veracity Capital LLC Has $3 Million Holdings in Alphabet Inc. (NASDAQ:GOOGL),"Veracity Capital LLC increased its holdings in shares of Alphabet Inc. (NASDAQ:GOOGL – Free Report) by 7.2% during the 1st quarter, HoldingsChannel.com reports. The institutional investor owned 19,902 shares of the information services provider’s stock after …",https://www.etfdailynews.com/2024/07/10/veracity-capital-llc-has-3-million-holdings-in-alphabet-inc-nasdaqgoogl/,https://www.americanbankingnews.com/wp-content/timthumb/timthumb.php?src=https://www.marketbeat.com/logos/google-inc-logo-1200x675.png&w=240&h=240&zc=2,2024-07-10T09:20:43Z,"Veracity Capital LLC increased its holdings in shares of Alphabet Inc. (NASDAQ:GOOGL – Free Report) by 7.2% during the 1st quarter, HoldingsChannel.com reports. The institutional investor owned 19,90… [+6541 chars]"
"{'id': None, 'name': 'Macdailynews.com'}",MacDailyNews,Apple shares hit new all-time intraday and closing highs,"In Nasdaq trading today, shares of Apple Inc. rose to hit new all-time intraday and closing highs. Apple’s all-time intraday high was set on…
The post Apple shares hit new all-time intraday and closing highs appeared first on MacDailyNews.",https://macdailynews.com/2024/07/09/apple-shares-hit-new-all-time-intraday-and-closing-highs-240709/,https://149359564.v2.pressablecdn.com/wp-content/uploads/2021/12/211207_stock_chart.png,2024-07-09T20:15:51Z,"In Nasdaq trading today, shares of Apple Inc. (AAPL) rose $0.86, or 0.38%, to $228.68, a new all-time closing high. Today’s intraday high was $229.40, also an all-time high for Apple stock.
Apples 5… [+1466 chars]"
"{'id': None, 'name': 'Investopedia'}",Aaron McDade,Apple's App Store Revenue Seen Rising 13% in Latest Quarter,Bank of America analysts said Tuesday that revenue for Apple's App Store rose 13% in the third quarter compared with the same time last year.,https://www.investopedia.com/apple-app-store-revenue-china-iphones-europe-dma-8675292,https://www.investopedia.com/thmb/NJMEWBtC1Y-1wayc1lDlqOsYWqs=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc()/INV_AppleAppStoreApp_GettyImages-2158694665-ec2362bb916348d99d3d5cf427e354ec.jpg,2024-07-09T19:49:40Z,"<ul><li>Apple's quarterly App Store revenue is forecast to have risen 13% year-over-year, Bank of America analysts said Tuesday.</li><li>Revenue from the store reportedly rose 10% in China in June am… [+2916 chars]"
"{'id': None, 'name': 'Investopedia'}",Naomi Buchanan,Why Wall Street Is Bullish on Healthcare Tech Stock Tempus AI,"Several analysts kicked off coverage of Tempus AI with bullish comments, anticipating gains from its applications of artificial intelligence in healthcare.",https://www.investopedia.com/why-wall-street-is-bullish-on-healthcare-tech-stock-tempus-ai-8675178,https://www.investopedia.com/thmb/mkpk8qs4zwKvmpyjCrC0CHYrQp0=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc()/GettyImages-2147839582-c9b5a558029741cca25a42eb63b8e718.jpg,2024-07-09T18:26:14Z,"<ul><li>Several analysts kicked off coverage of Tempus AI with bullish comments, anticipating gains from its applications of artificial intelligence (AI) in healthcare. </li><li>The healthcare tech c… [+2675 chars]"
"{'id': None, 'name': 'Observer'}","Alexandra Tremayne-Pengelly, Alexandra Tremayne-Pengelly",Sam Altman and Arianna Huffington to Launch ‘Hyper-Personalized’ A.I. Health Coach,The duo is funding a new A.I. health-focused company focused on aiding daily wellness changes for users.,https://observer.com/2024/07/sam-altman-arianna-huffington-launch-ai-health-coach/,https://observer.com/wp-content/uploads/sites/2/2024/07/Untitled_662473.png?quality=80,2024-07-09T17:52:06Z,"Arianna Huffington and Sam Altman are launching an A.I. health coach. Photos by Michael Buckner/Billboard via Getty Images and Justin Sullivan/Getty Images
OpenAI CEO Sam Altman and media veteran Ar… [+3923 chars]"
"{'id': None, 'name': 'ETF Daily News'}",MarketBeat News,Alphabet (NASDAQ:GOOGL) Shares Up 0.7% After Analyst Upgrade,"Alphabet Inc. (NASDAQ:GOOGL – Get Free Report) shot up 0.7% during trading on Tuesday after Jefferies Financial Group raised their price target on the stock from $215.00 to $220.00. The company traded as high as $191.36 and last traded at $190.30. 5,158,554 s…",https://www.etfdailynews.com/2024/07/09/alphabet-nasdaqgoogl-shares-up-0-7-after-analyst-upgrade/,https://www.americanbankingnews.com/wp-content/timthumb/timthumb.php?src=https://www.marketbeat.com/logos/google-inc-logo-1200x675.png&w=240&h=240&zc=2,2024-07-09T16:18:44Z,Alphabet Inc. (NASDAQ:GOOGL – Get Free Report) shot up 0.7% during trading on Tuesday after Jefferies Financial Group raised their price target on the stock from $215.00 to $220.00. The company trade… [+6240 chars]
"{'id': None, 'name': 'Biztoc.com'}",cnbc.com,Tuesday's top stocks on Wall Street like Nvidia,"Here are Tuesday's biggest calls on Wall Street: Goldman Sachs reiterates Alphabet and Meta as buy Goldman said it's sticking with its buy rating on shares of Alphabet and Meta. ""We raise our 12-mo. PT on GOOGL to $211 (from prior $195) and on META to $522 (f…",https://biztoc.com/x/199246591a4f1363,https://biztoc.com/cdn/199246591a4f1363_s.webp,2024-07-09T16:15:37Z,"Here are Tuesday's biggest calls on Wall Street: Goldman Sachs reiterates Alphabet and Meta as buy Goldman said it's sticking with its buy rating on shares of Alphabet and Meta. ""We raise our 12-mo. … [+133 chars]"
"{'id': None, 'name': 'OilPrice.com'}",OilPrice.com,Tesla Short Sellers Are Getting Burned,"One month ago, when momentum-chasing market pundits and other fair-weather experts were quick to throw Tesla out of the Mag7 and forecast that the stock would keep on sinking indefinitely even as the AI bubble took the Big 5 - MSFT, NVDA, AAPL, GOOGL and META…",https://oilprice.com/Finance/the-Markets/Tesla-Short-Sellers-Are-Getting-Burned.html,https://d32r1sh890xpii.cloudfront.net/article/718x300/2024-07-09_lfpoky8x5t.jpg,2024-07-09T16:00:00Z,"The German government's recent transfer…
June 2024 saw the NASDAQ…
Standard Chartered's Geoffrey Kendrick predicts…
By ZeroHedge - Jul 09, 2024, 11:00 AM CDT
One month ago, when momentum-chasing … [+6351 chars]"
