source,author,title,description,url,urlToImage,publishedAt,content
"{'id': None, 'name': 'ETF Daily News'}",MarketBeat News,Microsoft Co. (NASDAQ:MSFT) Shares Acquired by Ellis Investment Partners LLC,"Ellis Investment Partners LLC increased its position in shares of Microsoft Co. (NASDAQ:MSFT – Free Report) by 1.8% during the 1st quarter, according to the company in its most recent 13F filing with the Securities and Exchange Commission. The institutional i…",https://www.etfdailynews.com/2024/07/04/microsoft-co-nasdaqmsft-shares-acquired-by-ellis-investment-partners-llc/,https://www.americanbankingnews.com/wp-content/timthumb/timthumb.php?src=https://www.marketbeat.com/logos/microsoft-corporation-logo-1200x675.png&w=240&h=240&zc=2,2024-07-04T09:28:41Z,"Ellis Investment Partners LLC increased its position in shares of Microsoft Co. (NASDAQ:MSFT – Free Report) by 1.8% during the 1st quarter, according to the company in its most recent 13F filing with… [+6677 chars]"
"{'id': None, 'name': 'ETF Daily News'}",MarketBeat News,Microsoft Co. (NASDAQ:MSFT) Position Boosted by Sovereign Financial Group Inc.,"Sovereign Financial Group Inc. raised its holdings in shares of Microsoft Co. (NASDAQ:MSFT – Free Report) by 6.0% during the 1st quarter, according to its most recent 13F filing with the Securities and Exchange Commission (SEC). The institutional investor own…",https://www.etfdailynews.com/2024/07/04/microsoft-co-nasdaqmsft-position-boosted-by-sovereign-financial-group-inc/,https://www.americanbankingnews.com/wp-content/timthumb/timthumb.php?src=https://www.marketbeat.com/logos/microsoft-corporation-logo-1200x675.png&w=240&h=240&zc=2,2024-07-04T08:56:44Z,"Sovereign Financial Group Inc. raised its holdings in shares of Microsoft Co. (NASDAQ:MSFT – Free Report) by 6.0% during the 1st quarter, according to its most recent 13F filing with the Securities a… [+6535 chars]"
"{'id': None, 'name': 'ETF Daily News'}",MarketBeat News,Microsoft Co. (NASDAQ:MSFT) is AHL Investment Management Inc.’s Largest Position,"AHL Investment Management Inc. reduced its stake in Microsoft Co. (NASDAQ:MSFT – Free Report) by 0.4% during the 1st quarter, according to its most recent filing with the Securities and Exchange Commission. The fund owned 18,789 shares of the software giant’s…",https://www.etfdailynews.com/2024/07/04/microsoft-co-nasdaqmsft-is-ahl-investment-management-inc-s-largest-position/,https://www.americanbankingnews.com/wp-content/timthumb/timthumb.php?src=https://www.marketbeat.com/logos/microsoft-corporation-logo-1200x675.png&w=240&h=240&zc=2,2024-07-04T08:56:44Z,"AHL Investment Management Inc. reduced its stake in Microsoft Co. (NASDAQ:MSFT – Free Report) by 0.4% during the 1st quarter, according to its most recent filing with the Securities and Exchange Comm… [+7029 chars]"
"{'id': None, 'name': 'Yahoo Entertainment'}",,Microsoft Corporation (MSFT): Why Are Hedge Funds Bullish on This AI Story Right Now?,,https://consent.yahoo.com/v2/collectConsent?sessionId=1_cc-session_272d2b0c-d630-41a3-babb-ed77c9bc6992,,2024-07-04T03:31:57Z,"If you click 'Accept all', we and our partners, including 237 who are part of the IAB Transparency &amp; Consent Framework, will also store and/or access information on a device (in other words, use … [+678 chars]"
"{'id': None, 'name': 'Forbes'}","Surbhi Jain, Contributor, 
 Surbhi Jain, Contributor
 https://www.forbes.com/sites/investor-hub/people/surbhi-jain/","Can Microsoft Stock Reach $1,000?","Can Microsoft stock reach $1,000? That’s the question we aim to answer. Check our analysis to see if we think it’s possible.",https://www.forbes.com/sites/investor-hub/article/can-microsoft-stock-reach-1000/,https://imageio.forbes.com/specials-images/imageserve/6685add7434d8ae48ceee616/0x0.jpg?format=jpg&height=900&width=1600&fit=bounds,2024-07-03T20:45:36Z,"Copyright 2021 The Associated Press. All rights reserved
In this article, I delve into whether Microsoft's stock could potentially reach $1,000 per share. I analyze Microsoft's dominant market posit… [+9214 chars]"
"{'id': None, 'name': 'Biztoc.com'}",theglobeandmail.com,Microsoft to pay US$14-million to settle allegations it discriminated against employees who took protected leave,"Microsoft Corp. MSFT-Q has agreed to pay $14.4-million to settle allegations that the global software giant retaliated and discriminated against employees who took protected leave, including parental and disability, the California Civil Rights Department anno…",https://biztoc.com/x/b1c3c1cc01c9dcef,https://biztoc.com/cdn/b1c3c1cc01c9dcef_s.webp,2024-07-03T18:04:40Z,"Microsoft Corp. MSFT-Q has agreed to pay $14.4-million to settle allegations that the global software giant retaliated and discriminated against employees who took protected leave, including parental… [+144 chars]"
"{'id': None, 'name': 'Macdailynews.com'}",MacDailyNews,Apple shares hit new all-time intraday and closing highs,"In Nasdaq trading today, shares of Apple Inc. rose to hit new all-time intraday and closing highs. Apple’s all-time intraday high was set on…
The post Apple shares hit new all-time intraday and closing highs appeared first on MacDailyNews.",https://macdailynews.com/2024/07/03/apple-shares-hit-new-all-time-intraday-and-closing-highs-81/,https://149359564.v2.pressablecdn.com/wp-content/uploads/2021/11/211111_apple_logo.png,2024-07-03T17:40:29Z,"In Nasdaq trading today, shares of Apple Inc. (AAPL) rose $1.28, or 0.58%, to $221.55, a new all-time closing high. Today’s intraday high was $220.38, also an all-time high for Apple stock.
Apples 5… [+1588 chars]"
"{'id': None, 'name': 'Observer'}","Alexandra Tremayne-Pengelly, Alexandra Tremayne-Pengelly",Apple App Store Chief Phil Schiller Is the Latest Big Tech Exec to Join OpenAI’s Board,"Schiller, who reports directly to Tim Cook, is set to join OpenAI's board later this year.",https://observer.com/2024/07/apple-phil-schiller-nonvoting-board-seat-openai/,https://observer.com/wp-content/uploads/sites/2/2024/07/GettyImages-1173663853.jpg?quality=80,2024-07-03T17:16:20Z,"Apple’s Phil Schiller is set to join OpenAI’s board. Justin Sullivan/Getty Images
In a sign that Apple (AAPL) and OpenAI are strengthening their relationship following an A.I. partnership announced … [+3133 chars]"
"{'id': None, 'name': 'Investopedia'}",Andrew Kessel,Retail Investors Are Dialing Back Buying Ahead of Earnings Season,"Retail traders haven’t been upping their investments ahead of the coming earnings season, according to a Vanda Research report.",https://www.investopedia.com/retail-investors-buying-less-ahead-of-earnings-tesla-nvidia-nike-8673346,https://www.investopedia.com/thmb/1dMCVW7R5GY79LSxn1D1BJDvHhk=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc()/GettyImages-2160458891-91b3957fce3d4c11aae9da0f06fd8011.jpg,2024-07-03T17:15:51Z,"<ul><li>Retail investors are hesitant to buy stocks ahead of earnings season this quarter, a Vanda Research report found.</li><li>Enthusiasm for shares of Nvidia may have cooled, with the stock's cli… [+2431 chars]"
"{'id': None, 'name': 'Thefly.com'}",,What You Missed On Wall Street On Wednesday,"See the rest of the story here.

thefly.com provides the latest financial news as it breaks. Known as a leader in market intelligence, The Fly's real-time, streaming news feed keeps individual investors, professional money managers, active traders, and corpor…",https://thefly.com/permalinks/entry.php/id3941410/SLP;CDMO;RAY;NNBR;DOYU;ENVX;RPAY;MARA;MSFT;NVDA;ERFSF;VWAGY;RIVN;JPM;PARA;DM;NNDM;STZ;CVAC;GSK;LUV;CHTR;FFWM;ANTX;PCRX;INTU;SNY;NVO-What-You-Missed-On-Wall-Street-On-Wednesday,https://image.thefly.com/catalog/201810/img_66.png,2024-07-03T17:13:44Z,"Get caught up quickly on the top news and calls moving stocks with these five Top Five lists. 
1. STOCK NEWS: 
<ul><li>Paramount Global (PARA) shares jumped after Bloomberg and The Wall Street Jour… [+3250 chars]"
"{'id': None, 'name': 'Thediff.co'}",Capital Gains,"What Counts as ""Strategic""?","Why not just say ""Profitable?""",https://capitalgains.thediff.co/p/strategy,https://beehiiv-images-production.s3.amazonaws.com/uploads/asset/file/fbccd5e2-30f3-419c-b235-e78f29d6049b/Screen_Shot_2023-01-20_at_11.40.29_AM.png?t=1674234421,2024-07-03T14:18:43Z,"Know someone who might like Capital Gains? Use the referral program to gain access to my database of book reviews (1), an invite to the Capital Gains Discord (2), stickers (10), and a mug (25). Scrol… [+5876 chars]"
"{'id': None, 'name': 'Biztoc.com'}",benzinga.com,"Nasdaq 100 Notches Record Daily Close, Boosted By Mega-Cap Giants, Fed Rate Cut Optimism - Apple (NASDAQ:AAPL), Advanced Micro Devices (NASDAQ:AMD)","The tech-heavy Nasdaq 100 Index closed Tuesday’s session at 20,011 points, rallying 1% and marking the highest daily closing price ever recorded,
Shares of Microsoft Corp. MSFT, Apple Inc. AAPL, and Amazon.com Inc. AMZN – together comprising 20% of the tech i…",https://biztoc.com/x/9f8f2195ef8bcb8f,https://biztoc.com/cdn/9f8f2195ef8bcb8f_s.webp,2024-07-03T14:17:32Z,"The tech-heavy Nasdaq 100 Index closed Tuesdays session at 20,011 points, rallying 1% and marking the highest daily closing price ever recorded,Shares of Microsoft Corp. MSFT, Apple Inc. AAPL, and Am… [+127 chars]"
"{'id': None, 'name': 'Forbes'}","Trefis Team, Contributor, 
 Trefis Team, Contributor
 https://www.forbes.com/sites/greatspeculations/people/trefis/","Halliburton Stock Down 8% This Year, What’s Next?","After an 8% decline since the beginning of the year, we believe Halliburton stock (NYSE: HAL), has upside potential in the longer run.",https://www.forbes.com/sites/greatspeculations/2024/07/03/halliburton-stock-down-8-this-year-whats-next/,https://imageio.forbes.com/specials-images/imageserve/6684c33ab6d775ea971887a8/0x0.jpg?format=jpg&height=900&width=1600&fit=bounds,2024-07-03T14:00:00Z,"Halliburton Company logo and models of an oil rig, pump jack and oil barrels are pictured in this ... [+] illustration photo taken in Kyiv on 19 August, 2021. (Photo by STR/NurPhoto via Getty Images)… [+4603 chars]"
"{'id': None, 'name': 'Observer'}","Alexandra Tremayne-Pengelly, Alexandra Tremayne-Pengelly",Sun Valley 2024 Guest List: Who Is (and Isn’t) Attending?,"Allen & Co.'s ""summer camp for billionaires"" is right around the corner, with some notable new attendees.",https://observer.com/2024/07/sun-valley-allen-co-conference-guest-list/,https://observer.com/wp-content/uploads/sites/2/2024/07/Untitled.png?quality=80,2024-07-03T13:45:04Z,"Shari Redstone, Bob Iger, Rupert Murdoch and Sam Altman all attended the Sun Valley conference last year. Photos by Kevin Dietsch/Getty Images and Drew Angerer/Getty Images
The mountain resort of Su… [+5633 chars]"
"{'id': None, 'name': 'Forbes'}","Trefis Team, Contributor, 
 Trefis Team, Contributor
 https://www.forbes.com/sites/greatspeculations/people/trefis/",Will VeriSign Stock Recover To Its 2021 Highs Of Around $250?,"VeriSign stock (NASDAQ: VRSN), a domain name provider, currently trades at $175 per share, around 30% below its peak level of $255 seen in December 2021.",https://www.forbes.com/sites/greatspeculations/2024/07/03/will-verisign-stock-recover-to-its-2021-highs-of-around-250/,https://imageio.forbes.com/specials-images/imageserve/60aca23e9185cc8504b5b640/0x0.jpg?format=jpg&height=900&width=1600&fit=bounds,2024-07-03T13:00:00Z,"UKRAINE - 2021/04/26: In this photo illustration, the Verisign logo is seen on a smartphone and a pc ... [+] screen. (Photo Illustration by Pavlo Gonchar/SOPA Images/LightRocket via Getty Images)
SO… [+6203 chars]"
"{'id': None, 'name': 'ETF Daily News'}",MarketBeat News,Microsoft (NASDAQ:MSFT) Shares Up 0.9%,"Microsoft Co. (NASDAQ:MSFT – Get Free Report)’s share price shot up 0.9% during mid-day trading on Monday . The company traded as high as $452.31 and last traded at $451.16. 4,846,987 shares traded hands during trading, a decline of 77% from the average sessi…",https://www.etfdailynews.com/2024/07/03/microsoft-nasdaqmsft-shares-up-0-9/,https://www.americanbankingnews.com/wp-content/timthumb/timthumb.php?src=https://www.marketbeat.com/logos/microsoft-corporation-logo-1200x675.png&w=240&h=240&zc=2,2024-07-03T12:40:42Z,"Microsoft Co. (NASDAQ:MSFT – Get Free Report)’s share price shot up 0.9% during mid-day trading on Monday . The company traded as high as $452.31 and last traded at $451.16. 4,846,987 shares traded h… [+6467 chars]"
"{'id': None, 'name': ""Investor's Business Daily""}",Investor's Business Daily,"Dow Jones Futures Fall After Surprise Jobs Data, Fed Minutes Next; Tesla Stock Extends Gains","Tesla stock looked to extend its win streak to seven sessions, with more gains Wednesday.",https://www.investors.com/market-trend/stock-market-today/dow-jones-sp500-nasdaq-jobs-data-tesla-stock-tsla/,https://www.investors.com/wp-content/uploads/2019/01/stock-FederalReserve-snow-11-shutter.jpg,2024-07-03T12:34:43Z,"Dow Jones futures and the major stock indexes dropped ahead of a shortened trading session Wednesday as Wall Street reacted to an employment report, with Federal Reserve comments later in the day. Sh… [+6506 chars]"
"{'id': None, 'name': 'Yahoo Entertainment'}",Rocky White,What to Expect From Stocks After a Strong First Half,"Historically, the better the first half, the better the second half for stocks",https://finance.yahoo.com/news/expect-stocks-strong-first-half-121129734.html,https://media.zenfs.com/en/schaeffers_investment_research_24/ff0ea85e7fff139a257043c5d7c75cc3,2024-07-03T12:11:29Z,"The S&amp;P 500 Index (SPX) gained about 14.5% in the first half of 2024. Double-digit returns in the first half are becoming common; in fact, its the third time in four years (and four of six) that … [+2291 chars]"
"{'id': None, 'name': ""Investor's Business Daily""}",Investor's Business Daily,"Microsoft Snags One Crown, Snatches Another From Nvidia","Microsoft topples Nvidia on list of new buys by top funds, joining 12 stock in this elite club.",https://www.investors.com/etfs-and-funds/mutual-funds/best-mutual-funds-microsoft-stock-topples-nvidia/,https://www.investors.com/wp-content/uploads/2024/07/Stock-KingApe-adobe.jpg,2024-07-03T12:00:27Z,"Like King Kong swatting away an airplane buzzing around his head, Microsoft (MSFT) just shoved Nvidia (NVDA) off its perch at the top of the list of new buys by the best mutual funds. In recent weeks… [+4266 chars]"
"{'id': None, 'name': 'Forbes'}","Trefis Team, Contributor, 
 Trefis Team, Contributor
 https://www.forbes.com/sites/greatspeculations/people/trefis/",Which Is A Better Defense Pick – Huntington Ingalls Stock Or BWX Technologies?,"We believe that Huntington Ingalls Industries stock , a military shipbuilding company, is currently a better pick than its industry peer – BWX Technologies stock (NYSE: BWXT).",https://www.forbes.com/sites/greatspeculations/2024/07/03/which-is-a-better-defense-pick--huntington-ingalls-stock-or-bwx-technologies/,https://imageio.forbes.com/specials-images/imageserve/621f0fb888f544c4768ebaa8/0x0.jpg?format=jpg&height=900&width=1600&fit=bounds,2024-07-03T12:00:00Z,"UKRAINE - 2021/05/08: In this photo illustration, the BWX Technologies logo seen on a smartphone and ... [+] on a pc screen. (Photo Illustration by Pavlo Gonchar/SOPA Images/LightRocket via Getty Ima… [+6178 chars]"
"{'id': None, 'name': 'Investopedia'}",Naomi Buchanan,"As Big Tech Ramps Up AI Spending, Investors Worry Whether AI Costs Will Pay Off","Big tech companies including Microsoft, Alphabet, Meta, and Amazon are ramping up spending on artificial intelligence. Some investors worry that the payoff might not be worth the cost.",https://www.investopedia.com/as-big-tech-ramps-up-ai-spending-investors-worry-whether-costs-will-pay-off-8669532,https://www.investopedia.com/thmb/adF9CelMoQui8aZkDGMH-LNQ1vI=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc()/GettyImages-2153044112-467e27ac7db54456aca11622a255d2c7.jpg,2024-07-03T11:00:00Z,"<ul><li>Big technology companies, including Microsoft, Alphabet, Meta, and Amazon, are set to spend over $1 trillion in coming years on artificial intelligence (AI) investments, according to Goldman … [+4735 chars]"
"{'id': None, 'name': 'Forbes'}","Trefis Team, Contributor, 
 Trefis Team, Contributor
 https://www.forbes.com/sites/greatspeculations/people/trefis/",Nio’s Deliveries Doubled In June. Why Is The Stock Still Lagging?,"Chinese luxury electric vehicle maker Nio stock, has declined by about 47% year-to-date. This compares to rival Xpeng stock which is down by 29% over the same period.",https://www.forbes.com/sites/greatspeculations/2024/07/03/nios-deliveries-doubled-in-june-why-is-the-stock-still-lagging/,https://imageio.forbes.com/specials-images/imageserve/62a81b65702fb4c05e2dfd72/0x0.jpg?format=jpg&height=900&width=1600&fit=bounds,2024-07-03T11:00:00Z,"CHENGDU, CHINA - APRIL 19: A NIO logo is displayed in the window of NIO showroom on April 19, 2022 ... [+] in Chengdu, Sichuan Province of China. (Photo by Yuan Kejia/VCG via Getty Images)
VCG via G… [+4409 chars]"
"{'id': None, 'name': 'ETF Daily News'}",MarketBeat News,Whitcomb & Hess Inc. Lowers Stock Position in Microsoft Co. (NASDAQ:MSFT),"Whitcomb & Hess Inc. lessened its stake in shares of Microsoft Co. (NASDAQ:MSFT – Free Report) by 9.9% in the 1st quarter, according to the company in its most recent Form 13F filing with the Securities and Exchange Commission (SEC). The firm owned 2,239 shar…",https://www.etfdailynews.com/2024/07/03/whitcomb-hess-inc-lowers-stock-position-in-microsoft-co-nasdaqmsft/,https://www.americanbankingnews.com/wp-content/timthumb/timthumb.php?src=https://www.marketbeat.com/logos/microsoft-corporation-logo-1200x675.png&w=240&h=240&zc=2,2024-07-03T10:24:42Z,"Whitcomb &amp; Hess Inc. lessened its stake in shares of Microsoft Co. (NASDAQ:MSFT – Free Report) by 9.9% in the 1st quarter, according to the company in its most recent Form 13F filing with the Sec… [+6647 chars]"
"{'id': None, 'name': 'Forbes'}","Trefis Team, Contributor, 
 Trefis Team, Contributor
 https://www.forbes.com/sites/greatspeculations/people/trefis/","Down 50% This Year, Will Improving Deliveries Drive Li Auto Stock Higher?","Things appear to be getting better in the Chinese luxury electric vehicle market. Li Auto  , which is the largest of the emerging EV players in China, delivered 47,774 vehicles for June 2024, an increase of 46.7% compared to last year.",https://www.forbes.com/sites/greatspeculations/2024/07/03/down-50-this-year-will-improving-deliveries-drive-li-auto-stock-higher/,https://imageio.forbes.com/specials-images/imageserve/612e4ee034c6bbe75d13998a/0x0.jpg?format=jpg&height=900&width=1600&fit=bounds,2024-07-03T10:00:00Z,"A logo of Chinese electric car company Li Auto is seen in its retail store at a shopping mall in ... [+] Beijing on August 12, 2021. (Photo by JADE GAO / AFP) (Photo by JADE GAO/AFP via Getty Images)… [+3930 chars]"
"{'id': None, 'name': 'ETF Daily News'}",MarketBeat News,Microsoft Co. (NASDAQ:MSFT) Shares Bought by Brookstone Capital Management,"Brookstone Capital Management raised its holdings in Microsoft Co. (NASDAQ:MSFT – Free Report) by 9.6% during the 1st quarter, Holdings Channel reports. The firm owned 161,355 shares of the software giant’s stock after buying an additional 14,093 shares durin…",https://www.etfdailynews.com/2024/07/03/microsoft-co-nasdaqmsft-shares-bought-by-brookstone-capital-management/,https://www.americanbankingnews.com/wp-content/timthumb/timthumb.php?src=https://www.marketbeat.com/logos/microsoft-corporation-logo-1200x675.png&w=240&h=240&zc=2,2024-07-03T09:46:42Z,"Brookstone Capital Management raised its holdings in Microsoft Co. (NASDAQ:MSFT – Free Report) by 9.6% during the 1st quarter, Holdings Channel reports. The firm owned 161,355 shares of the software … [+6691 chars]"
"{'id': None, 'name': 'ETF Daily News'}",MarketBeat News,"RMR Wealth Builders Purchases 2,193 Shares of Microsoft Co. (NASDAQ:MSFT)","RMR Wealth Builders increased its position in Microsoft Co. (NASDAQ:MSFT – Free Report) by 4.9% during the first quarter, Holdings Channel reports. The firm owned 47,394 shares of the software giant’s stock after buying an additional 2,193 shares during the q…",https://www.etfdailynews.com/2024/07/03/rmr-wealth-builders-purchases-2193-shares-of-microsoft-co-nasdaqmsft/,https://www.americanbankingnews.com/wp-content/timthumb/timthumb.php?src=https://www.marketbeat.com/logos/microsoft-corporation-logo-1200x675.png&w=240&h=240&zc=2,2024-07-03T09:46:41Z,"RMR Wealth Builders increased its position in Microsoft Co. (NASDAQ:MSFT – Free Report) by 4.9% during the first quarter, Holdings Channel reports. The firm owned 47,394 shares of the software giant’… [+6553 chars]"
